rougeLsum,length,str_em,Disambig-F1,ovscore
46.15384615384615,15.0,50.0,62.857142857142854,53.86185014552416
35.483870967741936,23.0,60.0,40.0,37.6743259887908
14.876033057851238,17.0,33.33333333333333,16.666666666666664,15.745916432444337
51.16279069767441,31.0,100.0,80.0,63.97673995925357
24.719101123595507,15.0,0.0,0.0,0.0
25.352112676056336,13.0,40.0,60.0,39.00162510156955
37.16814159292036,41.0,0.0,8.333333333333332,17.59927593039942
3.389830508474576,1.0,0.0,16.666666666666664,7.516460280028288
75.47169811320757,47.0,100.0,50.0,61.42951168339513
49.29577464788733,53.0,66.66666666666666,47.222222222222214,48.24786031565673
28.8135593220339,36.0,0.0,26.666666666666668,27.71933588527878
35.2,35.0,100.0,100.0,59.32958789676531
32.63157894736842,101.0,0.0,16.666666666666664,23.320798638185764
45.6140350877193,14.0,0.0,15.74074074074074,26.795497764640256
27.210884353741495,40.0,33.33333333333333,33.33333333333333,30.116930096841703
5.194805194805195,2.0,0.0,0.0,0.0
43.47826086956522,65.0,66.66666666666666,63.369963369963365,52.490149539642765
37.03703703703704,10.0,60.0,60.0,47.14045207910317
27.58620689655173,4.0,0.0,26.666666666666668,27.122540144832417
25.10460251046025,181.0,0.0,0.0,0.0
35.8974358974359,109.0,50.0,50.0,42.36592728681617
32.098765432098766,17.0,25.0,25.0,28.327886186626582
31.868131868131865,100.0,0.0,0.0,0.0
32.43243243243243,34.0,100.0,50.0,40.269363312841456
34.5679012345679,14.0,50.0,50.0,41.5739709641549
38.88888888888889,14.0,33.33333333333333,44.44444444444444,41.5739709641549
29.126213592233007,17.0,20.0,20.0,24.135539601273887
19.78021978021978,15.0,0.0,0.0,0.0
43.386243386243386,106.0,0.0,0.0,0.0
21.73913043478261,14.0,66.66666666666666,66.66666666666666,38.06934938134405
33.33333333333333,133.0,33.33333333333333,61.111111111111114,45.133546692422
62.0,30.0,50.0,50.0,55.67764362830022
43.69747899159664,36.0,100.0,52.38095238095239,47.84261245193965
20.32520325203252,177.0,0.0,0.0,0.0
35.71428571428572,27.0,66.66666666666666,55.55555555555555,44.5435403187374
50.980392156862756,16.0,0.0,0.0,0.0
27.11864406779661,39.0,0.0,0.0,0.0
41.0958904109589,30.0,100.0,100.0,64.10607647560323
33.9622641509434,15.0,0.0,0.0,0.0
33.789954337899545,135.0,0.0,0.0,0.0
