rougeLsum,length,str_em,Disambig-F1,ovscore
33.57142857142857,196.0,100.0,20.0,25.911938781738648
33.07086614173229,35.0,50.0,50.0,40.66378372811136
28.82882882882883,140.0,60.0,60.0,41.59001959280291
28.735632183908045,107.0,50.0,50.0,37.90490217894517
41.142857142857146,94.0,50.0,64.28571428571429,51.42857142857143
38.31775700934579,109.0,33.33333333333333,33.33333333333333,35.73875441279666
35.13513513513513,124.0,40.0,40.0,37.4887370473507
42.10526315789474,94.0,60.0,20.0,29.01905000440047
28.044280442804425,183.0,0.0,0.0,0.0
26.446280991735538,178.0,0.0,0.0,0.0
24.092409240924095,485.0,16.666666666666664,14.761904761904763,18.858681043470554
32.53968253968254,180.0,50.0,33.33333333333333,32.93411733531179
21.951219512195124,134.0,0.0,50.0,33.129457822453965
37.5,46.0,33.33333333333333,0.0,0.0
0.8194264015189366,9575.0,100.0,75.0,7.839450243092321
40.35874439461883,142.0,100.0,73.33333333333334,54.40258500848449
27.096774193548384,88.0,0.0,0.0,0.0
30.107526881720432,117.0,50.0,50.0,38.79917968315853
44.08945686900959,156.0,16.666666666666664,0.0,0.0
29.041095890410958,252.0,75.0,45.0,36.15037088424534
32.075471698113205,156.0,100.0,57.14285714285715,42.81219565772165
20.689655172413794,128.0,0.0,0.0,0.0
34.567901234567906,99.0,0.0,26.666666666666668,30.36133560284326
24.817518248175187,230.0,100.0,50.0,35.226068648215055
55.8659217877095,108.0,100.0,16.666666666666664,30.513909884867672
29.82456140350877,179.0,100.0,50.0,38.61642228606164
36.36363636363636,129.0,33.33333333333333,0.0,0.0
39.56043956043956,173.0,100.0,0.0,0.0
33.33333333333333,210.0,40.0,41.21212121212121,37.06396327617128
25.757575757575758,72.0,0.0,33.33333333333333,29.301635766384415
27.966101694915253,177.0,50.0,33.33333333333333,30.53200599093529
43.26530612244898,112.0,33.33333333333333,33.33333333333333,37.976003880717876
51.086956521739125,101.0,25.0,25.0,35.737570049507816
23.367697594501717,219.0,33.33333333333333,33.33333333333333,27.909196569411616
37.03703703703704,45.0,66.66666666666666,33.33333333333333,35.136418446315325
35.33568904593639,163.0,33.33333333333333,15.277777777777777,23.23468968737204
28.965517241379313,100.0,0.0,32.49999999999999,30.6819052593679
24.000000000000004,134.0,75.0,25.0,24.494897427831784
42.023346303501945,171.0,50.0,25.0,32.41270827295289
33.75,127.0,50.0,55.45454545454545,43.26188748876901
46.48648648648649,100.0,40.0,40.0,43.12145010849542
32.34323432343234,199.0,66.66666666666666,66.66666666666666,46.435068876466154
13.41107871720117,292.0,50.0,50.0,25.895056204999022
35.45454545454545,130.0,25.0,25.0,29.77185980693239
14.982578397212546,484.0,100.0,36.66666666666667,23.438455748999196
28.985507246376805,138.0,33.33333333333333,26.666666666666668,27.801921874276633
16.23616236162362,214.0,50.0,59.09090909090909,30.97433767001227
37.9746835443038,162.0,33.33333333333333,16.666666666666664,25.157730271331378
23.58490566037736,169.0,100.0,50.0,34.340140987172255
13.30049261083744,321.0,0.0,0.0,0.0
26.1437908496732,118.0,25.0,38.07692307692307,31.55115074164763
26.53061224489796,125.0,25.0,25.0,25.75393768188564
36.36363636363636,169.0,100.0,59.72222222222222,46.601686361302114
49.529780564263326,191.0,100.0,20.0,31.47372890658599
28.732394366197177,249.0,33.33333333333333,56.666666666666664,40.35057637859101
24.50331125827815,189.0,40.0,43.714285714285715,32.72834779347171
20.754716981132074,344.0,50.0,50.0,32.21390769615825
28.750000000000004,230.0,100.0,75.0,46.43543905251678
29.268292682926827,176.0,50.0,0.0,0.0
38.81578947368421,219.0,66.66666666666666,33.33333333333333,35.970260620723984
39.449541284403665,157.0,66.66666666666666,0.0,0.0
35.1063829787234,142.0,100.0,100.0,59.25063964103966
28.571428571428577,139.0,100.0,91.66666666666666,51.1766315719159
51.03448275862069,170.0,25.0,25.0,35.71921148297534
31.74603174603175,134.0,50.0,50.0,39.84095364447979
26.33451957295374,166.0,25.0,5.555555555555556,12.095573013148641
37.59398496240601,192.0,0.0,20.0,27.42042485535409
16.74565560821485,532.0,75.0,22.5,19.410750917592914
37.086092715231786,86.0,25.0,0.0,0.0
31.901840490797547,107.0,0.0,0.0,0.0
3.1693290734824284,7460.0,50.0,41.02564102564102,11.40279601066412
27.55905511811023,177.0,100.0,100.0,52.496719057585146
23.999999999999996,147.0,50.0,50.0,34.64101615137754
36.45320197044335,133.0,66.66666666666666,66.66666666666666,49.29719530253443
27.184466019417474,223.0,0.0,12.12121212121212,18.152373922527104
35.368421052631575,339.0,0.0,51.66666666666666,42.747730010523725
26.153846153846157,201.0,50.0,20.0,22.870874995874626
34.58646616541353,74.0,50.0,0.0,0.0
24.905660377358487,127.0,0.0,50.0,35.288567821150295
34.93449781659388,102.0,50.0,50.0,41.79383795285729
42.85714285714285,106.0,100.0,90.0,62.10590034081187
47.24409448818897,96.0,100.0,50.0,48.60251767562508
34.36426116838488,198.0,50.0,39.102564102564095,36.656932839150954
39.02439024390244,173.0,50.0,50.0,44.172610429938615
36.74911660777385,175.0,33.33333333333333,68.88888888888887,50.315065445229756
