rougeLsum,length,str_em,Disambig-F1,ovscore
24.460431654676256,38.0,33.33333333333333,33.33333333333333,28.554294279889703
34.090909090909086,22.0,50.0,50.0,41.28614119223852
10.344827586206897,3.0,50.0,70.0,26.909811055347134
14.545454545454545,8.0,50.0,50.0,26.967994498529684
22.916666666666668,17.0,60.0,60.0,37.080992435478315
46.666666666666664,105.0,50.0,50.0,48.30458915396479
18.390804597701152,9.0,50.0,50.0,30.323921743156138
34.693877551020414,38.0,33.33333333333333,33.33333333333333,34.00680204068024
19.130434782608692,19.0,40.0,40.0,27.662562992324983
41.33333333333333,57.0,60.0,20.0,28.75181153713043
48.366013071895416,76.0,100.0,50.0,49.17622040778216
39.436619718309856,16.0,0.0,0.0,0.0
37.03703703703704,230.0,16.666666666666664,38.88888888888889,37.95166950355407
3.225806451612903,1.0,50.0,50.0,12.70001270001905
68.42105263157893,14.0,0.0,50.0,58.48976518656018
28.57142857142857,16.0,33.33333333333333,33.33333333333333,30.86066999241838
5.0,1.0,100.0,100.0,22.360679774997898
45.3781512605042,39.0,100.0,77.49999999999999,59.30267045158316
26.976744186046513,109.0,25.0,25.0,25.969570744453264
29.457364341085274,60.0,50.0,50.0,38.377965254221905
21.138211382113823,33.0,16.666666666666664,16.666666666666664,18.76975021238243
68.89952153110048,104.0,75.0,60.0,64.29596637321838
27.397260273972602,16.0,100.0,57.14285714285715,39.56712941244654
17.39130434782609,124.0,0.0,0.0,0.0
12.0,3.0,33.33333333333333,33.33333333333333,20.0
47.05882352941176,11.0,50.0,50.0,48.50712500726659
64.28571428571429,43.0,100.0,100.0,80.17837257372732
41.379310344827594,40.0,50.0,50.0,45.48588261473421
29.333333333333332,19.0,33.33333333333333,33.33333333333333,31.26943839882286
50.0,38.0,50.0,50.0,50.0
15.84158415841584,15.0,0.0,0.0,0.0
16.43835616438356,83.0,0.0,0.0,0.0
30.769230769230766,19.0,50.0,33.33333333333333,32.025630761017425
14.285714285714285,10.0,33.33333333333333,33.33333333333333,21.821789023599237
35.82089552238806,12.0,25.0,25.0,29.925280083228984
28.865979381443296,44.0,33.33333333333333,33.33333333333333,31.01933772205294
27.027027027027028,13.0,33.33333333333333,33.33333333333333,30.015011259383208
24.347826086956523,33.0,16.666666666666664,22.22222222222222,23.260756693030586
47.05882352941177,18.0,0.0,50.0,48.507125007266595
43.0379746835443,22.0,50.0,50.0,46.38856253622454
49.681528662420384,77.0,100.0,78.57142857142858,62.47838570752885
32.43243243243243,5.0,0.0,33.33333333333333,32.879797461071455
27.999999999999996,16.0,40.0,40.0,33.466401061363015
42.30769230769231,15.0,33.33333333333333,33.33333333333333,37.553380809940535
57.14285714285714,12.0,50.0,50.0,53.452248382484875
9.67741935483871,2.0,25.0,25.0,15.55427542095638
26.198083067092647,226.0,100.0,66.66666666666666,41.7916124496233
30.61224489795918,27.0,33.33333333333333,33.33333333333333,31.94382824999699
90.90909090909089,20.0,100.0,50.0,67.4199862463242
52.72727272727272,48.0,66.66666666666666,33.33333333333333,41.92345116490002
17.316017316017312,188.0,0.0,0.0,0.0
33.70786516853933,108.0,0.0,30.0,31.7999364001908
67.9245283018868,25.0,50.0,41.666666666666664,53.19951765989315
26.506024096385545,13.0,25.0,25.0,25.742000746049996
45.783132530120476,26.0,50.0,62.5,53.492483426482735
25.49019607843137,19.0,20.0,20.0,22.57883791448593
34.95145631067961,44.0,0.0,33.33333333333333,34.132807439314455
25.0,15.0,20.0,29.945054945054945,27.361037510050192
35.16483516483516,46.0,50.0,33.33333333333333,34.23683940087303
28.187919463087248,208.0,50.0,0.0,0.0
42.37288135593221,50.0,50.0,50.0,46.028730894916166
28.57142857142857,16.0,33.33333333333333,33.33333333333333,30.86066999241838
34.920634920634924,52.0,33.33333333333333,33.33333333333333,34.117754381277265
74.62686567164178,25.0,100.0,100.0,86.38684255813601
16.666666666666668,2.0,75.0,83.33333333333333,37.26779962499649
42.281879194630875,176.0,25.0,25.0,32.51225891668821
26.666666666666668,14.0,50.0,50.0,36.51483716701107
24.7787610619469,42.0,25.0,37.17948717948718,30.352291992965387
56.73758865248227,66.0,50.0,20.0,33.68607684266076
24.427480916030532,173.0,50.0,25.0,24.71208252860862
27.77777777777778,12.0,25.0,25.0,26.352313834736496
10.90909090909091,3.0,50.0,50.0,23.35496832484569
73.5042735042735,50.0,50.0,66.66666666666666,70.00203497245562
27.95698924731183,19.0,50.0,50.0,37.3878250552983
33.33333333333333,11.0,50.0,50.0,40.8248290463863
50.0,26.0,66.66666666666666,66.66666666666666,57.735026918962575
46.53465346534654,103.0,33.33333333333333,54.20875420875421,50.22534810125782
33.50785340314136,66.0,0.0,27.777777777777775,30.508584130418367
34.883720930232556,32.0,50.0,50.0,41.76345347922784
23.88059701492537,9.0,50.0,50.0,34.554737023254404
31.818181818181824,20.0,0.0,50.0,39.886201760873284
30.18867924528302,11.0,0.0,45.0,36.85770701003707
47.36842105263158,53.0,100.0,73.33333333333334,58.937969175450185
16.3265306122449,11.0,50.0,50.0,28.571428571428573
52.63157894736843,19.0,50.0,25.324675324675322,36.508596914523054
38.0952380952381,43.0,0.0,0.0,0.0
18.64406779661017,16.0,33.33333333333333,68.88888888888887,35.83809586009822
41.584158415841586,37.0,33.33333333333333,33.33333333333333,37.23088252863993
10.0,2.0,50.0,50.0,22.360679774997898
32.35294117647059,25.0,75.0,75.0,49.2592183071889
38.46153846153847,11.0,0.0,0.0,0.0
20.0,11.0,0.0,0.0,0.0
40.243902439024396,55.0,80.0,63.33333333333333,50.48544827774513
34.645669291338585,73.0,0.0,25.0,29.43028597012718
