rougeLsum,length,str_em,Disambig-F1
43.72759856630823,189.0,50.0,37.49999999999999
33.333333333333336,92.0,25.0,12.5
21.6,174.0,50.0,50.0
36.96969696969697,171.0,50.0,16.666666666666664
38.327526132404174,172.0,75.0,10.0
47.52475247524753,49.0,100.0,57.14285714285715
14.743589743589745,221.0,0.0,0.0
45.378151260504204,69.0,66.66666666666666,60.0
25.454545454545453,63.0,50.0,50.0
54.054054054054056,110.0,100.0,100.0
24.752475247524757,149.0,50.0,50.0
40.77669902912622,44.0,33.33333333333333,33.33333333333333
46.57534246575342,127.0,50.0,50.0
35.29411764705882,211.0,80.0,20.0
14.479638009049776,150.0,50.0,0.0
36.697247706422026,50.0,50.0,33.33333333333333
33.77777777777778,90.0,100.0,100.0
21.074380165289256,385.0,50.0,16.666666666666664
23.151125401929264,231.0,66.66666666666666,66.66666666666666
37.76223776223777,99.0,100.0,50.0
34.21828908554572,212.0,16.666666666666664,22.22222222222222
15.384615384615385,171.0,0.0,25.0
29.48717948717949,94.0,50.0,50.0
35.01945525291829,170.0,100.0,90.0
45.614035087719294,68.0,50.0,50.0
33.33333333333333,138.0,40.0,40.0
40.963855421686745,42.0,33.33333333333333,33.33333333333333
21.25,132.0,50.0,50.0
26.08695652173913,68.0,25.0,12.5
23.49570200573066,259.0,100.0,59.999999999999986
34.146341463414636,90.0,33.33333333333333,16.666666666666664
36.36363636363636,110.0,50.0,47.22222222222222
46.15384615384615,103.0,66.66666666666666,66.66666666666666
18.884120171673818,186.0,50.0,50.0
16.589861751152075,355.0,0.0,22.22222222222222
34.61538461538461,73.0,50.0,40.0
30.588235294117645,93.0,25.0,25.0
44.0,114.0,100.0,70.0
46.103896103896105,174.0,60.0,20.0
24.281150159744406,192.0,0.0,47.222222222222214
21.66666666666667,238.0,60.0,55.714285714285715
19.219219219219223,256.0,50.0,0.0
22.622107969151674,293.0,50.0,65.0
28.292682926829265,127.0,50.0,50.0
26.16822429906542,225.0,66.66666666666666,0.0
34.75409836065574,217.0,100.0,33.33333333333333
40.259740259740255,107.0,100.0,100.0
27.536231884057973,107.0,75.0,61.66666666666667
37.30569948186528,262.0,25.0,0.0
23.636363636363637,212.0,50.0,50.0
23.67601246105919,203.0,50.0,33.33333333333333
26.174496644295296,217.0,0.0,31.313131313131315
23.918575063613233,299.0,100.0,75.0
31.08108108108108,83.0,25.0,25.0
40.0,56.0,50.0,50.0
58.06451612903226,137.0,50.0,66.66666666666666
39.61352657004831,128.0,100.0,83.33333333333333
35.51401869158878,53.0,50.0,50.0
34.48275862068966,154.0,66.66666666666666,66.66666666666666
36.93693693693693,129.0,33.33333333333333,7.407407407407408
30.031948881789138,140.0,0.0,0.0
18.90909090909091,213.0,50.0,50.0
32.20338983050847,58.0,50.0,50.0
22.492401215805472,184.0,0.0,50.0
33.64485981308412,186.0,0.0,0.0
28.158844765342963,205.0,100.0,78.57142857142858
34.862385321100916,60.0,50.0,50.0
35.338345864661655,172.0,50.0,37.91208791208791
30.508474576271183,120.0,50.0,0.0
38.095238095238095,160.0,33.33333333333333,55.55555555555555
35.33333333333333,225.0,100.0,100.0
26.08695652173913,96.0,50.0,50.0
29.133858267716533,155.0,75.0,64.28571428571429
23.28767123287671,99.0,50.0,0.0
19.682539682539684,226.0,0.0,0.0
36.48068669527897,301.0,80.0,63.33333333333333
21.132075471698116,200.0,0.0,50.793650793650805
36.842105263157904,71.0,100.0,57.14285714285715
36.7816091954023,31.0,66.66666666666666,66.66666666666666
24.8,187.0,100.0,75.0
42.33576642335766,66.0,100.0,33.33333333333333
22.966507177033492,136.0,0.0,10.37037037037037
40.869565217391305,137.0,100.0,100.0
45.58823529411765,46.0,0.0,16.0
31.386861313868614,200.0,33.33333333333333,17.612044817927167
20.915032679738562,242.0,0.0,12.5
29.43722943722944,142.0,33.33333333333333,33.33333333333333
40.64171122994653,103.0,50.0,50.0
26.436781609195403,120.0,100.0,75.0
32.241813602015114,221.0,20.0,26.666666666666668
29.57198443579766,192.0,100.0,91.66666666666666
42.51207729468599,121.0,0.0,50.0
39.53488372093024,37.0,100.0,100.0
26.21082621082621,255.0,0.0,45.0
29.767441860465123,137.0,100.0,87.5
21.58273381294964,104.0,100.0,95.0
31.9290465631929,295.0,100.0,25.0
32.5301204819277,101.0,50.0,25.0
32.98969072164948,132.0,40.0,55.99999999999999
21.311475409836063,42.0,16.666666666666664,16.666666666666664
22.939068100358423,185.0,33.33333333333333,26.666666666666668
25.468164794007485,181.0,0.0,0.0
38.57142857142858,131.0,0.0,0.0
48.35164835164834,73.0,100.0,41.666666666666664
39.36170212765957,98.0,100.0,70.0
37.908496732026144,65.0,16.666666666666664,13.333333333333334
38.983050847457626,114.0,50.0,60.17857142857142
25.609756097560975,116.0,0.0,25.0
29.955947136563882,151.0,0.0,40.00000000000001
24.4343891402715,131.0,50.0,50.0
27.54491017964072,122.0,50.0,50.0
40.0,60.0,0.0,0.0
26.609442060085836,138.0,33.33333333333333,44.44444444444444
30.76923076923077,136.0,0.0,12.5
27.874564459930312,229.0,100.0,50.0
43.956043956043956,120.0,33.33333333333333,33.33333333333333
14.442013129102843,352.0,0.0,0.0
31.28491620111732,260.0,50.0,14.285714285714288
43.421052631578945,93.0,80.0,86.66666666666669
35.4066985645933,125.0,66.66666666666666,88.88888888888889
26.25,223.0,66.66666666666666,33.33333333333333
43.169398907103826,248.0,66.66666666666666,60.0
46.15384615384615,15.0,50.0,62.857142857142854
57.01754385964912,112.0,60.0,20.0
27.272727272727277,100.0,33.33333333333333,16.666666666666664
51.1904761904762,95.0,100.0,100.0
36.92307692307693,111.0,100.0,95.55555555555556
23.384615384615383,239.0,40.0,60.0
27.884615384615387,124.0,25.0,25.0
22.988505747126435,168.0,0.0,33.33333333333333
59.8984771573604,123.0,100.0,50.0
37.22627737226278,176.0,33.33333333333333,23.333333333333332
27.79456193353474,245.0,33.33333333333333,33.33333333333333
37.28813559322034,144.0,100.0,100.0
39.08045977011494,224.0,33.33333333333333,22.22222222222222
35.77235772357723,182.0,100.0,63.33333333333333
32.52032520325203,140.0,33.33333333333333,20.634920634920636
33.78995433789954,134.0,100.0,0.0
26.31578947368421,219.0,66.66666666666666,63.369963369963365
30.15075376884422,135.0,60.0,60.0
40.816326530612244,50.0,33.33333333333333,33.33333333333333
20.945945945945944,229.0,0.0,14.285714285714288
31.976744186046513,244.0,100.0,50.0
41.26984126984127,121.0,75.0,50.0
32.432432432432435,100.0,0.0,25.0
26.923076923076927,117.0,100.0,50.0
33.497536945812804,126.0,50.0,50.0
43.548387096774185,47.0,33.33333333333333,44.44444444444444
30.76923076923077,29.0,20.0,20.0
29.629629629629626,125.0,50.0,50.0
35.036496350364956,187.0,33.33333333333333,33.33333333333333
26.556016597510375,158.0,66.66666666666666,66.66666666666666
23.636363636363633,346.0,66.66666666666666,66.66666666666666
59.541984732824424,58.0,50.0,50.0
40.54054054054054,63.0,33.33333333333333,33.33333333333333
16.94117647058824,355.0,100.0,33.33333333333333
30.28953229398664,355.0,66.66666666666666,55.55555555555555
27.329192546583847,122.0,0.0,0.0
21.60664819944599,271.0,100.0,0.0
30.98591549295775,92.0,50.0,0.0
27.659574468085108,125.0,100.0,66.66666666666666
25.327510917030565,142.0,0.0,16.883116883116887
23.88059701492537,127.0,50.0,50.0
14.71861471861472,378.0,100.0,41.666666666666664
37.83783783783783,90.0,33.33333333333333,16.666666666666664
30.53435114503817,89.0,33.33333333333333,33.33333333333333
26.785714285714285,110.0,16.666666666666664,16.666666666666664
33.83685800604229,232.0,50.0,60.0
21.153846153846153,139.0,50.0,40.0
33.33333333333333,105.0,100.0,100.0
25.130890052356026,133.0,100.0,44.44444444444444
25.974025974025977,98.0,60.0,40.0
37.267080745341616,87.0,50.0,25.0
33.33333333333333,70.0,66.66666666666666,33.33333333333333
29.523809523809526,136.0,33.33333333333333,33.33333333333333
27.64227642276423,73.0,25.0,25.0
36.36363636363637,71.0,50.0,28.571428571428577
20.467836257309944,260.0,0.0,0.0
47.533632286995505,137.0,100.0,34.26767676767677
17.83783783783784,303.0,0.0,0.0
46.08695652173913,125.0,100.0,50.0
30.075187969924816,74.0,50.0,16.666666666666664
47.05882352941177,115.0,66.66666666666666,95.70707070707071
25.974025974025977,84.0,20.0,24.444444444444446
24.509803921568626,103.0,16.666666666666664,22.22222222222222
60.46511627906976,13.0,50.0,50.0
37.79527559055118,138.0,50.0,62.5
31.309904153354633,185.0,50.0,50.0
18.604651162790695,296.0,100.0,0.0
44.24778761061947,136.0,100.0,50.0
20.0,259.0,33.33333333333333,33.33333333333333
38.46153846153846,115.0,50.0,41.666666666666664
31.19266055045872,31.0,50.0,50.0
18.867924528301884,157.0,100.0,100.0
29.66101694915254,175.0,100.0,50.0
35.265700483091784,277.0,33.33333333333333,33.33333333333333
25.850340136054424,90.0,50.0,50.0
28.571428571428577,293.0,33.33333333333333,33.33333333333333
32.365145228215766,109.0,50.0,50.0
32.52032520325203,172.0,50.0,50.0
30.163934426229506,183.0,0.0,0.0
26.88172043010753,114.0,100.0,100.0
28.02547770700637,114.0,0.0,0.0
22.140221402214024,159.0,50.0,66.66666666666666
21.487603305785125,184.0,25.0,25.0
27.027027027027025,53.0,0.0,33.33333333333333
38.05668016194332,158.0,0.0,0.0
33.71647509578544,145.0,50.0,75.0
21.27659574468085,278.0,100.0,51.66666666666666
34.04255319148936,125.0,50.0,50.0
37.34939759036145,81.0,33.33333333333333,33.33333333333333
35.89743589743589,72.0,100.0,100.0
17.573221757322177,162.0,50.0,50.0
25.837320574162682,143.0,50.0,50.0
59.86394557823128,63.0,66.66666666666666,66.66666666666666
24.822695035460992,214.0,100.0,66.66666666666666
25.05592841163311,313.0,83.33333333333334,16.666666666666664
24.918032786885245,211.0,0.0,57.14285714285714
31.73431734317343,187.0,33.33333333333333,66.66666666666666
25.842696629213485,128.0,100.0,100.0
28.225806451612907,149.0,0.0,0.0
17.99307958477509,225.0,50.0,45.0
33.1096196868009,293.0,50.0,33.33333333333333
43.613707165109034,195.0,40.0,54.0
35.8974358974359,128.0,66.66666666666666,66.66666666666666
40.00000000000001,165.0,100.0,100.0
27.058823529411764,109.0,66.66666666666666,55.55555555555555
49.056603773584904,49.0,50.0,50.0
30.476190476190474,197.0,16.666666666666664,16.666666666666664
33.05084745762712,128.0,75.0,39.28571428571429
32.55813953488372,114.0,25.0,29.166666666666664
45.04504504504504,56.0,33.33333333333333,38.88888888888889
22.222222222222225,191.0,50.0,0.0
41.46341463414634,105.0,50.0,50.0
21.782178217821784,107.0,50.0,50.0
39.52095808383233,99.0,80.0,66.66666666666666
29.457364341085267,74.0,50.0,50.0
17.791411042944787,215.0,0.0,5.555555555555555
37.83783783783783,64.0,50.0,16.666666666666668
20.238095238095237,261.0,0.0,29.629629629629633
35.0,102.0,50.0,25.0
27.64227642276423,82.0,25.0,41.666666666666664
47.42268041237113,50.0,40.0,40.0
28.676470588235297,204.0,100.0,50.0
37.226277372262764,175.0,40.0,42.142857142857146
29.03225806451613,113.0,100.0,65.47619047619048
13.636363636363638,329.0,100.0,50.0
27.73109243697479,139.0,100.0,50.0
38.679245283018865,84.0,33.33333333333333,33.33333333333333
32.73809523809524,226.0,50.0,0.0
35.593220338983045,62.0,50.0,50.0
39.46188340807175,129.0,20.0,20.0
33.9622641509434,114.0,100.0,100.0
38.18181818181819,71.0,100.0,100.0
30.935251798561154,168.0,66.66666666666666,66.66666666666666
30.303030303030305,168.0,50.0,66.66666666666666
45.54455445544555,121.0,100.0,43.75
34.62686567164179,221.0,100.0,0.0
29.596412556053814,134.0,50.0,25.0
18.51851851851852,267.0,0.0,46.15384615384615
34.400000000000006,165.0,50.0,57.14285714285714
22.594142259414223,157.0,16.666666666666664,0.0
32.55813953488372,32.0,50.0,50.0
31.858407079646017,146.0,50.0,50.0
40.0,184.0,0.0,66.66666666666666
34.93449781659388,113.0,50.0,40.0
41.75824175824176,164.0,50.0,50.0
31.914893617021285,222.0,100.0,100.0
36.15819209039549,113.0,100.0,75.0
26.984126984126984,65.0,0.0,22.222222222222225
40.397350993377486,207.0,33.33333333333333,33.33333333333333
39.328537170263786,238.0,50.0,66.66666666666666
31.20567375886525,184.0,66.66666666666666,33.33333333333333
32.6530612244898,188.0,100.0,50.0
32.846715328467155,202.0,100.0,100.0
47.40740740740741,58.0,33.33333333333333,46.666666666666664
35.34883720930233,143.0,50.0,50.0
29.283489096573213,247.0,100.0,50.0
30.0,75.0,50.0,50.0
27.1356783919598,122.0,20.0,0.0
30.434782608695656,94.0,0.0,20.0
56.30252100840336,141.0,100.0,35.87301587301587
27.586206896551722,209.0,100.0,50.0
25.870646766169152,127.0,25.0,25.0
24.899598393574294,132.0,0.0,0.0
10.76923076923077,79.0,33.33333333333333,0.0
28.571428571428577,300.0,75.0,56.27450980392157
41.02564102564102,75.0,100.0,50.0
44.0251572327044,87.0,100.0,0.0
34.48275862068966,103.0,50.0,75.0
40.35087719298246,32.0,33.33333333333333,33.33333333333333
27.54491017964072,97.0,33.33333333333333,0.0
30.625000000000007,236.0,50.0,66.66666666666666
27.692307692307693,118.0,33.33333333333333,15.384615384615383
46.57534246575342,71.0,33.33333333333333,33.33333333333333
27.97202797202797,83.0,25.0,45.0
29.18918918918919,99.0,50.0,33.33333333333333
45.25547445255474,65.0,33.33333333333333,33.33333333333333
31.121281464530888,306.0,50.0,50.0
30.630630630630627,157.0,50.0,50.0
14.691943127962084,354.0,0.0,0.0
43.17180616740088,139.0,100.0,66.66666666666666
13.939393939393941,231.0,33.33333333333333,0.0
32.25806451612903,94.0,50.0,50.0
40.490797546012274,73.0,100.0,83.33333333333333
29.677419354838708,94.0,20.0,20.0
19.955654101995567,361.0,50.0,50.0
14.713896457765669,298.0,33.33333333333333,0.0
33.333333333333336,141.0,50.0,50.0
27.586206896551722,79.0,50.0,87.5
34.5679012345679,31.0,33.33333333333333,77.77777777777779
11.158798283261802,173.0,0.0,0.0
27.64705882352941,248.0,40.0,40.0
41.61849710982659,94.0,100.0,50.0
48.669201520912544,150.0,100.0,75.0
23.423423423423422,256.0,0.0,55.55555555555555
41.860465116279066,73.0,100.0,50.0
26.431718061674008,165.0,100.0,87.5
46.601941747572816,57.0,100.0,100.0
25.899280575539574,86.0,50.0,50.0
17.037037037037038,208.0,50.0,33.33333333333333
22.929936305732483,111.0,33.33333333333333,33.33333333333333
53.65853658536586,25.0,25.0,25.0
33.33333333333333,195.0,40.0,16.0
37.362637362637365,155.0,50.0,58.33333333333333
45.25547445255474,69.0,50.0,66.66666666666666
31.460674157303377,190.0,50.0,50.0
32.35294117647059,110.0,0.0,0.0
33.58778625954198,87.0,50.0,50.0
30.337078651685395,128.0,50.0,25.0
37.288135593220346,87.0,33.33333333333333,33.33333333333333
31.70731707317073,51.0,50.0,50.0
38.4,67.0,100.0,100.0
35.25423728813559,159.0,50.0,54.074074074074076
47.42268041237113,109.0,100.0,33.33333333333333
46.98795180722891,90.0,100.0,50.0
52.406417112299465,91.0,0.0,100.0
26.923076923076923,65.0,50.0,50.0
39.603960396039604,124.0,100.0,83.33333333333334
47.93388429752066,64.0,50.0,0.0
18.32669322709163,164.0,100.0,25.0
40.816326530612244,194.0,75.0,68.33333333333333
28.31858407079646,135.0,50.0,50.0
26.206896551724135,191.0,100.0,50.0
27.814569536423843,330.0,66.66666666666666,66.66666666666666
37.64705882352941,222.0,100.0,33.33333333333333
56.43564356435643,104.0,50.0,50.0
18.91891891891892,229.0,0.0,40.0
47.76119402985074,15.0,100.0,100.0
24.731182795698928,107.0,50.0,50.0
48.39857651245551,271.0,33.33333333333333,25.0
27.333333333333332,205.0,0.0,0.0
31.963470319634705,149.0,50.0,50.0
27.941176470588232,146.0,100.0,50.0
33.23076923076923,245.0,100.0,87.5
33.613445378151255,72.0,0.0,0.0
27.794561933534744,250.0,100.0,0.0
18.118466898954704,222.0,50.0,0.0
24.050632911392405,122.0,100.0,100.0
28.421052631578952,133.0,50.0,33.33333333333333
18.888888888888893,278.0,50.0,52.85714285714286
47.368421052631575,69.0,100.0,100.0
29.629629629629633,28.0,50.0,50.0
36.36363636363637,120.0,33.33333333333333,33.33333333333333
24.000000000000004,60.0,100.0,64.28571428571428
32.28346456692913,186.0,100.0,100.0
41.09589041095891,176.0,100.0,83.33333333333333
41.29554655870445,146.0,50.0,12.5
19.791666666666664,146.0,100.0,0.0
27.00729927007299,197.0,40.0,31.076923076923073
22.110552763819094,132.0,0.0,0.0
26.08695652173913,130.0,50.0,50.0
44.66019417475729,117.0,75.0,50.0
28.947368421052634,71.0,0.0,0.0
28.387096774193548,209.0,0.0,0.0
26.573426573426573,84.0,0.0,0.0
37.569060773480665,109.0,50.0,61.111111111111114
37.71929824561403,131.0,50.0,50.0
39.05325443786982,223.0,100.0,100.0
32.68482490272374,151.0,50.0,50.0
47.25274725274725,99.0,100.0,100.0
43.13725490196078,75.0,100.0,50.0
29.441624365482234,119.0,50.0,50.0
33.18777292576419,133.0,75.0,66.66666666666666
28.571428571428577,169.0,100.0,50.0
41.530054644808736,108.0,100.0,100.0
30.405405405405407,210.0,50.0,48.8095238095238
44.094488188976385,67.0,50.0,50.0
33.33333333333333,76.0,0.0,34.09090909090909
17.58957654723127,213.0,100.0,0.0
28.205128205128204,76.0,0.0,0.0
18.181818181818183,406.0,0.0,0.0
30.16759776536313,211.0,50.0,50.0
25.680933852140075,212.0,100.0,100.0
22.141560798548092,381.0,50.0,50.0
35.15439429928742,252.0,33.33333333333333,33.33333333333333
44.44444444444445,69.0,0.0,20.0
33.04843304843305,243.0,50.0,50.0
33.49282296650718,290.0,60.0,20.0
26.573426573426577,80.0,100.0,66.66666666666666
36.45833333333333,121.0,50.0,50.0
33.333333333333336,151.0,50.0,78.57142857142858
36.86274509803922,160.0,66.66666666666666,66.66666666666666
44.800000000000004,80.0,50.0,75.0
46.835443037974684,73.0,50.0,75.0
36.301369863013704,176.0,100.0,50.0
50.0,56.0,33.33333333333333,33.33333333333333
35.96491228070176,126.0,100.0,100.0
19.71830985915493,278.0,50.0,0.0
18.96551724137931,57.0,50.0,50.0
28.571428571428577,78.0,50.0,50.0
39.88095238095239,165.0,100.0,50.0
41.77215189873417,89.0,100.0,25.0
48.75346260387812,209.0,80.0,33.33333333333333
45.03311258278145,57.0,100.0,50.0
34.53237410071942,61.0,50.0,50.0
24.902723735408564,142.0,25.0,25.0
32.59911894273127,124.0,40.0,40.0
22.508038585209007,224.0,25.0,16.666666666666664
22.08588957055215,218.0,16.666666666666664,4.166666666666666
30.701754385964914,163.0,0.0,100.0
29.39297124600639,197.0,50.0,50.0
35.29411764705881,162.0,50.0,35.0
22.352941176470587,277.0,0.0,0.0
35.99999999999999,48.0,25.0,60.0
31.7948717948718,104.0,0.0,0.0
33.50253807106599,112.0,50.0,18.18181818181818
35.99999999999999,44.0,0.0,0.0
32.66932270916335,133.0,50.0,25.0
29.629629629629626,184.0,0.0,5.555555555555555
17.155756207674944,350.0,0.0,0.0
22.506393861892583,282.0,50.0,35.29411764705882
26.31578947368421,132.0,50.0,50.0
30.331753554502367,256.0,0.0,0.0
23.104693140794225,178.0,50.0,50.0
21.27659574468085,133.0,50.0,50.0
29.88505747126437,176.0,50.0,50.0
28.643216080402013,254.0,0.0,0.0
32.89473684210527,81.0,50.0,50.0
27.32919254658385,76.0,50.0,66.66666666666666
34.66666666666667,63.0,50.0,33.33333333333333
27.58620689655173,124.0,100.0,50.0
33.92857142857142,69.0,100.0,100.0
42.857142857142854,66.0,100.0,75.0
25.615763546798032,112.0,50.0,50.0
19.310344827586206,226.0,100.0,50.0
37.83783783783783,115.0,25.0,33.33333333333333
41.31455399061033,104.0,20.0,33.33333333333333
43.2,62.0,100.0,100.0
40.310077519379846,67.0,0.0,0.0
28.333333333333332,65.0,100.0,100.0
46.4516129032258,67.0,0.0,0.0
25.165562913907287,111.0,100.0,50.0
17.254901960784316,187.0,50.0,0.0
45.14285714285713,249.0,100.0,62.5
28.30188679245283,73.0,50.0,37.5
31.343283582089555,183.0,0.0,0.0
46.3768115942029,66.0,100.0,100.0
47.73662551440329,134.0,50.0,62.5
53.75,70.0,66.66666666666666,47.22222222222223
25.210084033613445,171.0,50.0,61.111111111111114
50.64377682403433,126.0,60.0,60.0
29.927007299270077,186.0,50.0,50.0
30.046948356807512,119.0,33.33333333333333,0.0
25.365853658536587,144.0,100.0,50.0
33.59375,165.0,50.0,39.166666666666664
21.98581560283688,196.0,50.0,50.0
40.96385542168674,170.0,83.33333333333334,83.33333333333334
21.495327102803735,158.0,100.0,100.0
44.692737430167604,67.0,100.0,100.0
20.325203252032523,154.0,50.0,50.0
32.71028037383178,156.0,0.0,33.33333333333333
26.035502958579883,91.0,100.0,50.0
27.027027027027025,56.0,50.0,50.0
30.23255813953488,51.0,25.0,25.0
33.07086614173229,248.0,66.66666666666666,44.44444444444444
29.571984435797667,158.0,50.0,31.060606060606055
37.714285714285715,82.0,50.0,39.28571428571429
18.000000000000004,197.0,0.0,0.0
31.73076923076923,153.0,50.0,40.0
24.793388429752063,62.0,25.0,25.0
37.903225806451616,150.0,75.0,95.0
25.30120481927711,84.0,50.0,50.0
22.641509433962263,88.0,33.33333333333333,33.33333333333333
35.29411764705882,166.0,66.66666666666666,33.33333333333333
30.769230769230766,208.0,50.0,75.0
34.375,67.0,33.33333333333333,33.33333333333333
31.3953488372093,95.0,50.0,50.0
37.62376237623762,188.0,0.0,0.0
19.46169772256729,379.0,100.0,50.0
36.19631901840491,204.0,100.0,80.0
46.48648648648649,85.0,33.33333333333333,0.0
35.028248587570616,119.0,100.0,16.666666666666664
20.59496567505721,323.0,50.0,50.0
42.33576642335766,172.0,66.66666666666666,33.33333333333333
33.81642512077295,81.0,50.0,50.0
37.63440860215053,113.0,66.66666666666666,60.0
35.67567567567567,88.0,100.0,66.66666666666666
42.211055276381906,112.0,100.0,100.0
49.101796407185624,99.0,100.0,100.0
30.635838150289015,208.0,100.0,50.0
52.38095238095239,181.0,80.0,72.3076923076923
35.08771929824561,107.0,50.0,41.666666666666664
29.714285714285715,75.0,0.0,0.0
32.7683615819209,112.0,50.0,25.0
29.7029702970297,105.0,83.33333333333334,66.66666666666666
35.91836734693877,148.0,100.0,83.33333333333333
36.507936507936506,168.0,50.0,12.5
36.79245283018868,139.0,40.0,40.0
23.96694214876033,389.0,100.0,68.18181818181819
27.027027027027025,176.0,0.0,0.0
49.056603773584904,262.0,100.0,25.0
23.61111111111111,205.0,50.0,50.0
27.184466019417474,120.0,0.0,0.0
29.25373134328358,219.0,100.0,75.0
29.107981220657276,148.0,50.0,66.66666666666666
17.891373801916934,249.0,100.0,0.0
18.075801749271136,240.0,60.0,40.0
67.96116504854369,53.0,75.0,33.45959595959596
39.02439024390244,48.0,100.0,0.0
24.908424908424905,192.0,50.0,33.33333333333333
48.82629107981221,134.0,100.0,50.0
37.5,160.0,50.0,25.0
28.108108108108105,129.0,0.0,0.0
41.791044776119406,78.0,100.0,100.0
31.86440677966102,128.0,0.0,0.0
44.61538461538461,81.0,100.0,95.0
24.000000000000004,42.0,0.0,0.0
53.91304347826086,141.0,75.0,50.0
50.877192982456144,71.0,100.0,100.0
2.9429429429429432,5991.0,100.0,13.333333333333334
27.419354838709676,85.0,50.0,50.0
34.63687150837988,99.0,100.0,100.0
35.294117647058826,121.0,50.0,50.0
47.05882352941176,88.0,100.0,100.0
22.47191011235955,221.0,66.66666666666666,66.66666666666666
27.27272727272727,291.0,60.0,4.444444444444444
35.11450381679389,184.0,100.0,83.33333333333334
27.81456953642384,96.0,0.0,14.285714285714288
21.393034825870647,319.0,50.0,50.0
28.571428571428577,379.0,0.0,47.301587301587304
40.67796610169491,166.0,100.0,91.66666666666666
51.32743362831859,70.0,100.0,100.0
21.529745042492916,259.0,50.0,10.0
17.230769230769234,241.0,50.0,50.0
30.69767441860465,129.0,100.0,50.0
24.523160762942776,274.0,100.0,50.0
18.543046357615893,92.0,0.0,16.666666666666664
25.287356321839077,199.0,33.33333333333333,33.33333333333333
22.22222222222222,188.0,20.0,0.0
34.28571428571429,151.0,33.33333333333333,16.666666666666664
27.309236947791167,168.0,0.0,0.0
44.33962264150943,126.0,20.0,33.33333333333333
56.97674418604651,96.0,50.0,33.33333333333333
17.24941724941725,308.0,66.66666666666666,66.66666666666666
24.390243902439025,61.0,100.0,0.0
22.22222222222222,179.0,50.0,0.0
42.95302013422819,81.0,66.66666666666666,66.66666666666666
47.61904761904762,86.0,66.66666666666666,33.33333333333333
27.309236947791167,169.0,100.0,100.0
22.72727272727273,199.0,100.0,11.11111111111111
29.37853107344633,121.0,100.0,100.0
25.862068965517242,173.0,33.33333333333333,33.33333333333333
21.19205298013245,215.0,0.0,22.875816993464053
30.555555555555554,73.0,20.0,20.0
28.35820895522388,308.0,20.0,0.0
28.402366863905325,96.0,50.0,50.0
29.411764705882355,44.0,100.0,0.0
39.99999999999999,77.0,40.0,40.0
38.0327868852459,170.0,50.0,75.0
34.12322274881517,116.0,66.66666666666666,66.66666666666666
43.29896907216495,54.0,100.0,50.0
37.864077669902905,114.0,100.0,83.33333333333333
26.95035460992908,92.0,50.0,50.0
30.98591549295775,92.0,50.0,50.0
29.93197278911564,176.0,100.0,50.0
25.490196078431378,147.0,33.33333333333333,0.0
21.761658031088082,120.0,50.0,50.0
19.169329073482427,251.0,100.0,0.0
41.07142857142857,45.0,100.0,50.0
28.282828282828277,121.0,100.0,100.0
34.12322274881517,136.0,0.0,0.0
29.585798816568047,55.0,33.33333333333333,0.0
40.4040404040404,65.0,100.0,100.0
34.55497382198953,106.0,40.0,40.0
